Country,Place of birth,Gender,Rate,Year,Unit,Value
Belgium,Foreign-born,Men,Unemployment rate,2008,Percentage,14.3
Belgium,Foreign-born,Men,Unemployment rate,2009,Percentage,16.3
Belgium,Foreign-born,Men,Unemployment rate,2010,Percentage,16.9
Belgium,Foreign-born,Men,Unemployment rate,2011,Percentage,15.5
Belgium,Foreign-born,Men,Unemployment rate,2012,Percentage,17.6
Belgium,Foreign-born,Men,Unemployment rate,2013,Percentage,18.2
Belgium,Foreign-born,Men,Unemployment rate,2014,Percentage,18.7
Belgium,Foreign-born,Men,Unemployment rate,2015,Percentage,17.9
Belgium,Foreign-born,Men,Unemployment rate,2016,Percentage,15.9
Belgium,Foreign-born,Men,Unemployment rate,2017,Percentage,13.1
Belgium,Foreign-born,Men,Unemployment rate,2018,Percentage,12.4
Belgium,Foreign-born,Men,Unemployment rate,2019,Percentage,10.3
Belgium,Foreign-born,Men,Unemployment rate,2020,Percentage,11.2
Belgium,Foreign-born,Men,Unemployment rate,2021,Percentage,10.5
Belgium,Foreign-born,Men,Participation rate,2000,Percentage,72.9
Belgium,Foreign-born,Men,Participation rate,2001,Percentage,71.1
Belgium,Foreign-born,Men,Participation rate,2002,Percentage,71.2
Belgium,Foreign-born,Men,Participation rate,2003,Percentage,70.0
Belgium,Foreign-born,Men,Participation rate,2004,Percentage,70.8
Belgium,Foreign-born,Men,Participation rate,2005,Percentage,72.6
Belgium,Foreign-born,Men,Participation rate,2006,Percentage,72.1
Belgium,Foreign-born,Men,Participation rate,2007,Percentage,72.3
Belgium,Foreign-born,Men,Participation rate,2008,Percentage,75.2
Belgium,Foreign-born,Men,Participation rate,2009,Percentage,73.3
Belgium,Foreign-born,Men,Participation rate,2010,Percentage,74.0
Belgium,Foreign-born,Men,Participation rate,2011,Percentage,72.5
Belgium,Foreign-born,Men,Participation rate,2012,Percentage,72.8
Belgium,Foreign-born,Men,Participation rate,2013,Percentage,74.0
Belgium,Foreign-born,Men,Participation rate,2014,Percentage,74.2
Belgium,Foreign-born,Men,Participation rate,2015,Percentage,73.7
Belgium,Foreign-born,Men,Participation rate,2016,Percentage,73.8
Belgium,Foreign-born,Men,Participation rate,2017,Percentage,75.4
Belgium,Foreign-born,Men,Participation rate,2018,Percentage,74.9
Belgium,Foreign-born,Men,Participation rate,2019,Percentage,73.8
Belgium,Foreign-born,Men,Participation rate,2020,Percentage,73.6
Belgium,Foreign-born,Men,Participation rate,2021,Percentage,76.0
Belgium,Foreign-born,Women,Employment rate,2000,Percentage,37.3
Belgium,Foreign-born,Women,Employment rate,2001,Percentage,34.9
Belgium,Foreign-born,Women,Employment rate,2002,Percentage,37.9
Belgium,Foreign-born,Women,Employment rate,2003,Percentage,37.7
Belgium,Foreign-born,Women,Employment rate,2004,Percentage,40.1
Belgium,Foreign-born,Women,Employment rate,2005,Percentage,39.7
Belgium,Foreign-born,Women,Employment rate,2006,Percentage,40.1
Belgium,Foreign-born,Women,Employment rate,2007,Percentage,41.5
Belgium,Foreign-born,Women,Employment rate,2008,Percentage,44.1
Belgium,Foreign-born,Women,Employment rate,2009,Percentage,43.4
Belgium,Foreign-born,Women,Employment rate,2010,Percentage,45.0
Belgium,Foreign-born,Women,Employment rate,2011,Percentage,44.4
Belgium,Foreign-born,Women,Employment rate,2012,Percentage,44.5
Belgium,Foreign-born,Women,Employment rate,2013,Percentage,45.3
Belgium,Foreign-born,Women,Employment rate,2014,Percentage,45.6
Belgium,Foreign-born,Women,Employment rate,2015,Percentage,46.6
Belgium,Foreign-born,Women,Employment rate,2016,Percentage,46.6
Belgium,Foreign-born,Women,Employment rate,2017,Percentage,47.8
Belgium,Foreign-born,Women,Employment rate,2018,Percentage,51.3
Belgium,Foreign-born,Women,Employment rate,2019,Percentage,51.6
Belgium,Foreign-born,Women,Employment rate,2020,Percentage,50.0
Belgium,Foreign-born,Women,Employment rate,2021,Percentage,51.4
Belgium,Foreign-born,Women,Unemployment rate,2000,Percentage,17.5
Belgium,Foreign-born,Women,Unemployment rate,2001,Percentage,15.4
Belgium,Foreign-born,Women,Unemployment rate,2002,Percentage,17.3
Belgium,Foreign-born,Women,Unemployment rate,2003,Percentage,17.3
Belgium,Foreign-born,Women,Unemployment rate,2004,Percentage,15.0
Belgium,Foreign-born,Women,Unemployment rate,2005,Percentage,18.9
Belgium,Foreign-born,Women,Unemployment rate,2006,Percentage,19.3
Belgium,Foreign-born,Women,Unemployment rate,2007,Percentage,17.2
Belgium,Foreign-born,Women,Unemployment rate,2008,Percentage,14.9
Belgium,Foreign-born,Women,Unemployment rate,2009,Percentage,16.1
Belgium,Foreign-born,Women,Unemployment rate,2010,Percentage,17.3
Belgium,Foreign-born,Women,Unemployment rate,2011,Percentage,14.6
Belgium,Foreign-born,Women,Unemployment rate,2012,Percentage,15.9
Belgium,Foreign-born,Women,Unemployment rate,2013,Percentage,16.0
Belgium,Foreign-born,Women,Unemployment rate,2014,Percentage,16.3
Belgium,Foreign-born,Women,Unemployment rate,2015,Percentage,16.0
Belgium,Foreign-born,Women,Unemployment rate,2016,Percentage,15.5
Belgium,Foreign-born,Women,Unemployment rate,2017,Percentage,13.8
Belgium,Foreign-born,Women,Unemployment rate,2018,Percentage,10.5
Belgium,Foreign-born,Women,Unemployment rate,2019,Percentage,10.4
Belgium,Foreign-born,Women,Unemployment rate,2020,Percentage,10.7
Belgium,Foreign-born,Women,Unemployment rate,2021,Percentage,11.8
Belgium,Foreign-born,Women,Participation rate,2000,Percentage,45.2
Belgium,Foreign-born,Women,Participation rate,2001,Percentage,41.2
Belgium,Foreign-born,Women,Participation rate,2002,Percentage,45.9
Belgium,Foreign-born,Women,Participation rate,2003,Percentage,45.5
Belgium,Foreign-born,Women,Participation rate,2004,Percentage,47.2
Belgium,Foreign-born,Women,Participation rate,2005,Percentage,48.9
Belgium,Foreign-born,Women,Participation rate,2006,Percentage,49.7
Belgium,Foreign-born,Women,Participation rate,2007,Percentage,50.1
Belgium,Foreign-born,Women,Participation rate,2008,Percentage,51.8
Belgium,Foreign-born,Women,Participation rate,2009,Percentage,51.7
Belgium,Foreign-born,Women,Participation rate,2010,Percentage,54.5
Belgium,Foreign-born,Women,Participation rate,2011,Percentage,52.1
Belgium,Foreign-born,Women,Participation rate,2012,Percentage,53.0
Belgium,Foreign-born,Women,Participation rate,2013,Percentage,53.9
Belgium,Foreign-born,Women,Participation rate,2014,Percentage,54.5
Belgium,Foreign-born,Women,Participation rate,2015,Percentage,55.5
Belgium,Foreign-born,Women,Participation rate,2016,Percentage,55.2
Belgium,Foreign-born,Women,Participation rate,2017,Percentage,55.5
Belgium,Foreign-born,Women,Participation rate,2018,Percentage,57.4
Belgium,Foreign-born,Women,Participation rate,2019,Percentage,57.6
Belgium,Foreign-born,Women,Participation rate,2020,Percentage,55.9
Belgium,Foreign-born,Women,Participation rate,2021,Percentage,58.2
Belgium,Foreign-born,Total,Employment rate,2000,Percentage,49.7
Belgium,Foreign-born,Total,Employment rate,2001,Percentage,47.6
Belgium,Foreign-born,Total,Employment rate,2002,Percentage,48.5
Belgium,Foreign-born,Total,Employment rate,2003,Percentage,47.1
Belgium,Foreign-born,Total,Employment rate,2004,Percentage,50.1
Belgium,Foreign-born,Total,Employment rate,2005,Percentage,50.2
Belgium,Foreign-born,Total,Employment rate,2006,Percentage,50.1
Belgium,Foreign-born,Total,Employment rate,2007,Percentage,50.9
Belgium,Foreign-born,Total,Employment rate,2008,Percentage,54.0
Belgium,Foreign-born,Total,Employment rate,2009,Percentage,52.2
Belgium,Foreign-born,Total,Employment rate,2010,Percentage,53.0
Belgium,Foreign-born,Total,Employment rate,2011,Percentage,52.6
Belgium,Foreign-born,Total,Employment rate,2012,Percentage,52.0
Belgium,Foreign-born,Total,Employment rate,2013,Percentage,52.7
Belgium,Foreign-born,Total,Employment rate,2014,Percentage,52.8
Belgium,Foreign-born,Total,Employment rate,2015,Percentage,53.3
Belgium,Foreign-born,Total,Employment rate,2016,Percentage,54.1
Belgium,Foreign-born,Total,Employment rate,2017,Percentage,56.5
Belgium,Foreign-born,Total,Employment rate,2018,Percentage,58.3
Belgium,Foreign-born,Total,Employment rate,2019,Percentage,58.7
Belgium,Foreign-born,Total,Employment rate,2020,Percentage,57.5
Belgium,Foreign-born,Total,Employment rate,2021,Percentage,59.4
Belgium,Foreign-born,Total,Unemployment rate,2000,Percentage,15.8
Belgium,Foreign-born,Total,Unemployment rate,2001,Percentage,14.4
Belgium,Foreign-born,Total,Unemployment rate,2002,Percentage,16.7
Belgium,Foreign-born,Total,Unemployment rate,2003,Percentage,17.8
Belgium,Foreign-born,Total,Unemployment rate,2004,Percentage,14.9
Belgium,Foreign-born,Total,Unemployment rate,2005,Percentage,17.0
Belgium,Foreign-born,Total,Unemployment rate,2006,Percentage,17.3
Belgium,Foreign-born,Total,Unemployment rate,2007,Percentage,16.4
Belgium,Foreign-born,Total,Unemployment rate,2008,Percentage,14.6
Belgium,Foreign-born,Total,Unemployment rate,2009,Percentage,16.2
Belgium,Foreign-born,Total,Unemployment rate,2010,Percentage,17.1
Belgium,Foreign-born,Total,Unemployment rate,2011,Percentage,15.1
Belgium,Foreign-born,Total,Unemployment rate,2012,Percentage,16.9
Belgium,Foreign-born,Total,Unemployment rate,2013,Percentage,17.2
Belgium,Foreign-born,Total,Unemployment rate,2014,Percentage,17.6
Belgium,Foreign-born,Total,Unemployment rate,2015,Percentage,17.0
Belgium,Foreign-born,Total,Unemployment rate,2016,Percentage,15.7
Belgium,Foreign-born,Total,Unemployment rate,2017,Percentage,13.4
Belgium,Foreign-born,Total,Unemployment rate,2018,Percentage,11.5
Belgium,Foreign-born,Total,Unemployment rate,2019,Percentage,10.4
Belgium,Foreign-born,Total,Unemployment rate,2020,Percentage,11.0
Belgium,Foreign-born,Total,Unemployment rate,2021,Percentage,11.0
Belgium,Foreign-born,Total,Participation rate,2000,Percentage,59.0
Belgium,Foreign-born,Total,Participation rate,2001,Percentage,55.6
Belgium,Foreign-born,Total,Participation rate,2002,Percentage,58.2
Belgium,Foreign-born,Total,Participation rate,2003,Percentage,57.3
Belgium,Foreign-born,Total,Participation rate,2004,Percentage,58.9
Belgium,Foreign-born,Total,Participation rate,2005,Percentage,60.5
Belgium,Foreign-born,Total,Participation rate,2006,Percentage,60.6
Belgium,Foreign-born,Total,Participation rate,2007,Percentage,60.8
Belgium,Foreign-born,Total,Participation rate,2008,Percentage,63.2
Belgium,Foreign-born,Total,Participation rate,2009,Percentage,62.3
Belgium,Foreign-born,Total,Participation rate,2010,Percentage,64.0
Belgium,Foreign-born,Total,Participation rate,2011,Percentage,61.9
Belgium,Foreign-born,Total,Participation rate,2012,Percentage,62.5
Belgium,Foreign-born,Total,Participation rate,2013,Percentage,63.7
Belgium,Foreign-born,Total,Participation rate,2014,Percentage,64.1
Belgium,Foreign-born,Total,Participation rate,2015,Percentage,64.2
Belgium,Foreign-born,Total,Participation rate,2016,Percentage,64.2
Belgium,Foreign-born,Total,Participation rate,2017,Percentage,65.2
Belgium,Foreign-born,Total,Participation rate,2018,Percentage,65.9
Belgium,Foreign-born,Total,Participation rate,2019,Percentage,65.5
Belgium,Foreign-born,Total,Participation rate,2020,Percentage,64.5
Belgium,Foreign-born,Total,Participation rate,2021,Percentage,66.8
Canada,Foreign-born,Men,Employment rate,2008,Percentage,77.9
Canada,Foreign-born,Men,Employment rate,2009,Percentage,73.9
Canada,Foreign-born,Men,Employment rate,2010,Percentage,74.5
Canada,Foreign-born,Men,Employment rate,2011,Percentage,75.2
Canada,Foreign-born,Men,Employment rate,2012,Percentage,76.1
Canada,Foreign-born,Men,Employment rate,2013,Percentage,76.5
Canada,Foreign-born,Men,Employment rate,2014,Percentage,76.3
Canada,Foreign-born,Men,Employment rate,2015,Percentage,78.2
Canada,Foreign-born,Men,Employment rate,2016,Percentage,78.6
Canada,Foreign-born,Men,Employment rate,2017,Percentage,79.1
Canada,Foreign-born,Men,Employment rate,2018,Percentage,78.4
Canada,Foreign-born,Men,Employment rate,2019,Percentage,79.3
Canada,Foreign-born,Men,Employment rate,2020,Percentage,74.8
Canada,Foreign-born,Men,Employment rate,2021,Percentage,78.6
Canada,Foreign-born,Men,Unemployment rate,2008,Percentage,6.8
Canada,Foreign-born,Men,Unemployment rate,2009,Percentage,10.6
Canada,Foreign-born,Men,Unemployment rate,2010,Percentage,9.9
Canada,Foreign-born,Men,Unemployment rate,2011,Percentage,8.3
Canada,Foreign-born,Men,Unemployment rate,2012,Percentage,8.2
Canada,Foreign-born,Men,Unemployment rate,2013,Percentage,8.0
Canada,Foreign-born,Men,Unemployment rate,2014,Percentage,7.5
Canada,Foreign-born,Men,Unemployment rate,2015,Percentage,6.9
Canada,Foreign-born,Men,Unemployment rate,2016,Percentage,7.4
Canada,Foreign-born,Men,Unemployment rate,2017,Percentage,6.3
Canada,Foreign-born,Men,Unemployment rate,2018,Percentage,6.0
Canada,Foreign-born,Men,Unemployment rate,2019,Percentage,5.9
Canada,Foreign-born,Men,Unemployment rate,2020,Percentage,9.8
Canada,Foreign-born,Men,Unemployment rate,2021,Percentage,8.0
Canada,Foreign-born,Men,Participation rate,2008,Percentage,83.6
Canada,Foreign-born,Men,Participation rate,2009,Percentage,82.7
Canada,Foreign-born,Men,Participation rate,2010,Percentage,82.6
Canada,Foreign-born,Men,Participation rate,2011,Percentage,82.1
Canada,Foreign-born,Men,Participation rate,2012,Percentage,82.9
Canada,Foreign-born,Men,Participation rate,2013,Percentage,83.1
Canada,Foreign-born,Men,Participation rate,2014,Percentage,82.5
Canada,Foreign-born,Men,Participation rate,2015,Percentage,84.0
Canada,Foreign-born,Men,Participation rate,2016,Percentage,84.9
Canada,Foreign-born,Men,Participation rate,2017,Percentage,84.4
Canada,Foreign-born,Men,Participation rate,2018,Percentage,83.4
Canada,Foreign-born,Men,Participation rate,2019,Percentage,84.3
Canada,Foreign-born,Men,Participation rate,2020,Percentage,82.9
Canada,Foreign-born,Men,Participation rate,2021,Percentage,85.4
Canada,Foreign-born,Women,Employment rate,2008,Percentage,64.1
Canada,Foreign-born,Women,Employment rate,2009,Percentage,63.4
Canada,Foreign-born,Women,Employment rate,2010,Percentage,63.4
Canada,Foreign-born,Women,Employment rate,2011,Percentage,63.2
Canada,Foreign-born,Women,Employment rate,2012,Percentage,64.5
Canada,Foreign-born,Women,Employment rate,2013,Percentage,65.1
Canada,Foreign-born,Women,Employment rate,2014,Percentage,64.4
Canada,Foreign-born,Women,Employment rate,2015,Percentage,64.2
Canada,Foreign-born,Women,Employment rate,2016,Percentage,65.3
Canada,Foreign-born,Women,Employment rate,2017,Percentage,66.9
Canada,Foreign-born,Women,Employment rate,2018,Percentage,66.6
Canada,Foreign-born,Women,Employment rate,2019,Percentage,67.5
Canada,Foreign-born,Women,Employment rate,2020,Percentage,62.4
Canada,Foreign-born,Women,Employment rate,2021,Percentage,67.4
Canada,Foreign-born,Women,Unemployment rate,2008,Percentage,7.3
Canada,Foreign-born,Women,Unemployment rate,2009,Percentage,9.6
Canada,Foreign-born,Women,Unemployment rate,2010,Percentage,9.7
Canada,Foreign-born,Women,Unemployment rate,2011,Percentage,9.3
Canada,Foreign-born,Women,Unemployment rate,2012,Percentage,8.7
Canada,Foreign-born,Women,Unemployment rate,2013,Percentage,8.4
Canada,Foreign-born,Women,Unemployment rate,2014,Percentage,8.4
Canada,Foreign-born,Women,Unemployment rate,2015,Percentage,8.1
Canada,Foreign-born,Women,Unemployment rate,2016,Percentage,7.9
Canada,Foreign-born,Women,Unemployment rate,2017,Percentage,7.3
Canada,Foreign-born,Women,Unemployment rate,2018,Percentage,6.7
Canada,Foreign-born,Women,Unemployment rate,2019,Percentage,6.7
Canada,Foreign-born,Women,Unemployment rate,2020,Percentage,12.0
Canada,Foreign-born,Women,Unemployment rate,2021,Percentage,9.0
Canada,Foreign-born,Women,Participation rate,2008,Percentage,69.1
Canada,Foreign-born,Women,Participation rate,2009,Percentage,70.2
Canada,Foreign-born,Women,Participation rate,2010,Percentage,70.2
Canada,Foreign-born,Women,Participation rate,2011,Percentage,69.7
Canada,Foreign-born,Women,Participation rate,2012,Percentage,70.6
Canada,Foreign-born,Women,Participation rate,2013,Percentage,71.1
Canada,Foreign-born,Women,Participation rate,2014,Percentage,70.4
Canada,Foreign-born,Women,Participation rate,2015,Percentage,69.9
Canada,Foreign-born,Women,Participation rate,2016,Percentage,70.8
Canada,Foreign-born,Women,Participation rate,2017,Percentage,72.2
Canada,Foreign-born,Women,Participation rate,2018,Percentage,71.4
Canada,Foreign-born,Women,Participation rate,2019,Percentage,72.3
Canada,Foreign-born,Women,Participation rate,2020,Percentage,71.0
Canada,Foreign-born,Women,Participation rate,2021,Percentage,74.1
Canada,Foreign-born,Total,Employment rate,2008,Percentage,70.8
Canada,Foreign-born,Total,Employment rate,2009,Percentage,68.5
Canada,Foreign-born,Total,Employment rate,2010,Percentage,68.8
Canada,Foreign-born,Total,Employment rate,2011,Percentage,69.0
Canada,Foreign-born,Total,Employment rate,2012,Percentage,70.1
Canada,Foreign-born,Total,Employment rate,2013,Percentage,70.6
Canada,Foreign-born,Total,Employment rate,2014,Percentage,70.1
Canada,Foreign-born,Total,Employment rate,2015,Percentage,70.9
Canada,Foreign-born,Total,Employment rate,2016,Percentage,71.7
Canada,Foreign-born,Total,Employment rate,2017,Percentage,72.8
Canada,Foreign-born,Total,Employment rate,2018,Percentage,72.3
Canada,Foreign-born,Total,Employment rate,2019,Percentage,73.2
